gene,logfoldchanges,pvals,pvals_adj,scores
ENSMUSG00000029722,3.1265767,2.6194345093921454e-200,1.5832257561107168e-198,30.19667
ENSMUSG00000026123,0.59377724,5.162621138162481e-199,3.1144897465140665e-197,30.097895
ENSMUSG00000037032,0.5773013,1.7356894668563613e-198,1.0431721647519078e-196,30.057625
ENSMUSG00000073565,0.82094145,1.1614960571008236e-197,6.941672517382049e-196,29.994387
ENSMUSG00000058656,0.687309,1.7435554732248948e-197,1.0400941532455545e-195,29.980856
ENSMUSG00000066571,0.99063694,2.1283210614119937e-197,1.2672609085738252e-195,29.974213
ENSMUSG00000021725,0.6770736,6.365686866606783e-197,3.77626690897929e-195,29.93768
ENSMUSG00000058799,0.5909999,7.467770500978725e-197,4.4218587842579016e-195,29.932352
ENSMUSG00000060275,1.5960485,2.877887556020369e-194,1.6946737126756708e-192,29.732988
ENSMUSG00000032202,1.9636658,3.0615848484301744e-194,1.7995377804516e-192,29.73091
ENSMUSG00000042797,1.2557191,3.437880306408256e-194,2.0170157094410633e-192,29.727015
ENSMUSG00000044667,0.9163972,6.455947737357414e-194,3.7808012763895315e-192,29.705832
ENSMUSG00000034730,1.8719146,8.45580770441997e-194,4.933940692229313e-192,29.696756
ENSMUSG00000025790,0.9393167,7.593030821099684e-191,4.398465629712609e-189,29.467144
ENSMUSG00000051331,2.136033,3.434640693821486e-190,1.9860158842216153e-188,29.415941
ENSMUSG00000111950,1.991821,8.517625957761016e-190,4.9074393872466973e-188,29.385084
ENSMUSG00000089710,4.114443,2.1226011489823945e-188,1.2142036644018219e-186,29.275576
ENSMUSG00000034731,0.5330079,2.5212155509101968e-188,1.4396545268780258e-186,29.269703
ENSMUSG00000038679,0.8893992,3.662925743143509e-187,2.0767816505461802e-185,29.178238
ENSMUSG00000045967,1.2128661,6.354517316306968e-187,3.590134174789725e-185,29.159372
ENSMUSG00000048706,1.2561125,1.5309151766678308e-186,8.634038163622763e-185,29.129238
ENSMUSG00000059791,1.2840434,3.053088073413603e-186,1.7188510253731347e-184,29.105558
ENSMUSG00000043671,2.9859347,2.2108815189546823e-183,1.238170954164236e-181,28.878698
ENSMUSG00000018169,2.134977,2.4133407136831797e-183,1.3491964471575388e-181,28.875668
ENSMUSG00000039578,0.584823,4.299730010059673e-183,2.3954356720391575e-181,28.855682
ENSMUSG00000024502,1.0776851,5.079033276733795e-183,2.824683194216847e-181,28.849916
